1827,G_SASQUATCH_,Sasquatch,Sasquatch,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,G_GULLINBURSTI_,Gullinbrusti,Gullinbrusti,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1841,G_SNAKE_,Snake,Boa,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,G_ANACONDAQ_,Anacondaq,Anacondaq,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,G_SIDE_WINDER_,Side Winder,Side Winder,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,G_ISIS_,Isis,Isis,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,TREASURE_BOX_1,Treasure Box,Treasure Box,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,EMPELIUM_2,Emperium,Emperium,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,G_PORING,Poring,Poring,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,G_BAPHOMET,Baphomet,Baphomet,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,G_OSIRIS,Osiris,Osiris,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,G_ORK_HERO,Orc Hero,Orc Hero,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,G_MOBSTER,Mobster,Mobster,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,EM_ANGELING,Angeling,Angeling,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,EM_DEVILING,Deviling,Deviling,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,G_MUKA,Muka,Muka,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,G_POISON_SPORE_,Poison Spore,Poison Spore,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,G_MAGNOLIA,Magnolia,Magnolia,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,G_MARIN_,Marin,Marin,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,G_PLANKTON,Plankton,Plankton,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,G_MANDRAGORA_,Mandragora,Mandragora,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,G_COCO,Coco,Coco,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,G_CHOCO,Choco,Choco,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,G_MARTIN,Martin,Martin,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,G_SPRING_RABBIT,Spring Rabbit,Spring Rabbit,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1876,G_LORD_OF_DEATH,Lord of Death,Lord of the Dead,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,G_CRYSTAL,Crystal,Crystal,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,G_SHINING_PLANT,Shining Plant,Shining Plant,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1880,WOOD_GOBLIN,Wood Goblin,Leshij,99,16457,0,5188,3658,1,1414,1767,75,7,2,99,113,101,148,99,10,12,1,3,62,0x81,100,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,LES,Mavka,Mavka,99,7818,0,3861,2315,1,761,1523,0,43,2,99,30,81,147,99,10,12,1,3,82,0x81,100,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,VAVAYAGA,Babayaga,Baba-Yaga,99,15039,0,5218,5218,1,1111,2222,8,58,2,99,48,177,147,99,10,12,1,7,21,0x3295,100,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,UZHAS,Uzdas,Kikimora,99,22245,0,6495,4873,1,1136,2272,17,55,1,99,30,116,147,99,10,12,1,7,61,0x3295,100,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,MAVKA,Lesavka,Lesavka,99,30171,0,13044,9983,9,2357,4714,50,29,1,99,89,53,198,99,10,12,1,3,62,0x3295,100,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,GOPINICH,Gorynych,Zmey Gorynych,99,348620,0,39526,9248,3,4076,8152,23,48,1,99,65,118,198,99,10,12,2,2,62,0x37B5,120,288,288,288,16968,10000,607,5500,603,5000,603,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,G_MAVKA,Lesavka,Lesavka,99,30171,0,0,0,9,2357,4714,50,29,1,99,89,53,198,99,10,12,1,3,62,0x3295,100,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1887,G_FREEZER__,Freezer,Freezer,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,G_GARM_BABY__,Garm Baby,Garm Baby,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,G_GARM,Garm,Garm,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,G_GOPINICH,Gopinich,Gopinich,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,G_RANDGRIS,Randgris,Valkyrie Randgris,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,G_LOLI_RURI,Loli Ruri,Loli Ruri,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,G_KNIGHT_OF_ABYSS,Knight of Abyss,Abysmal Knight,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,POURING,Pouring,Pouring,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,A_SEYREN,Seyren,Seyren Windsor,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,A_KATRINN,Katrinn,Kathryne Keyron,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,G_BAPHOMET__,Baphomet,Baphomet,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,G_ZOMBIE_,Zombie,Zombie,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,G_KNIGHT_GUARDIAN,Knight Guardian,Knight Guardian,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x20A5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,G_ARCHER_GUARDIAN,Archer Guardian,Archer Guardian,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x20A5,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,G_CONDOR,Condor,Condor,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,TREASURE_BOX_2,Treasure Box,Treasure Box,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,TREASURE_BOX_3,Treasure Box,Treasure Box,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,BOMBPORING,Bomb Poring,Bomb Poring,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,BARRICADE,Barricade,Barricade,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,BARRICADE_,Barricade,Barricade,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,S_EMPEL_1,Emperium,Emperium,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,S_EMPEL_2,Emperium,Emperium,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,OBJ_A,Flag,Flag,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,OBJ_B,Flag,Flag,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,OBJ_NEUTRAL,Flag,Flag,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,OBJ_FLAG_A,Flag,Flag,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,OBJ_FLAG_B,Flag,Flag,99,4950,0,0,0,1,693,990,0,495,99,99,99,99,594,2970,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1914,OBJ_A2,Flag,Flag,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1915,OBJ_B2,Flag,Flag,1,50,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
