// Monsters Additional Database
//
// Structure of Database :
// 
//
// These mobs get read *after* the first mob_db file, so they will replace them safely.
// Custom monsters also go here too.
// : table of contents : 
// #DMBE event monster defaults
// #RMBB boss monster replacements
// #RMBN normal monster replacements
// #CMBB custom boss monsters
// #CMBN custom normal monsters
//
// card rates
// Common	200	2%	1 in 50
// Uncommon	100	1%	1 in 100
// Rare		500	.5%	1 in 200
// Very Rare	250	.25%	1 in 400
// Ultra Rare	10	.05%	1 in 2000

1042,STEEL_CHONCHON,Steel Chonchon,Steel Chonchon,99,3086,0,698,815,1,314,378,87,0,40,250,99,29,192,58,10,12,0,4,24,0x118B,150,1076,576,480,0,0,0,0,0,0,0,0,992,90,999,30,910,2400,935,9000,943,30,998,200,1002,300,0,0,0,0,4042,25
1043,SEAHORSE,Seahorse,Seahorse,99,7986,0,825,715,3,550,825,82,38,66,165,66,88,148,49,10,10,0,5,22,131,200,1500,800,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,OBEAUNE,Obeaune,Obeaune,99,12620,0,2554,2235,1,450,526,0,127,51,99,99,175,236,271,10,12,1,5,41,0x3095,200,1872,672,288,0,0,0,0,0,0,0,0,995,13,950,9000,5014,1,2326,10,720,10,951,500,748,30,0,0,0,0,4093,30
1045,MARC,Marc,Marc,99,18975,0,3025,2475,1,605,770,13,27,57,99,99,55,154,82,10,12,1,5,41,0x3885,150,1272,72,480,0,0,0,0,0,0,0,0,995,18,956,9000,756,95,951,1000,720,10,717,200,509,700,0,0,0,0,4105,12
1047,PECO_PECO_EGG,Peco Peco Egg,Peco Peco Egg,99,13860,0,330,330,0,33,66,660,660,33,33,33,0,33,660,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,0,1010,50,935,1500,2102,2,507,400,507,400,713,1800,736,10,0,0,0,0,4007,25
1048,THIEF_BUG_EGG,Thief Bug Egg,Thief Bug Egg,99,1188,0,247,247,0,321,420,495,0,24,148,99,0,346,495,10,12,0,4,27,0x100,1000,701,1,1,0,0,0,0,0,0,0,0,1010,90,915,5000,2102,2,938,600,716,100,737,10,1002,250,0,0,0,0,4012,30
1049,PICKY,Picky,Picky,99,2640,0,165,132,1,297,396,0,0,66,99,99,165,330,990,10,12,0,2,23,0x81,200,988,288,168,0,0,0,0,0,0,0,0,916,9000,949,700,2302,150,507,550,519,300,715,50,0,0,0,0,0,0,4008,30
1050,SUPER_PICKY,Super Picky,Super Picky,99,2054,0,123,198,1,198,272,495,0,49,74,74,247,272,495,10,12,0,2,23,0x81,200,988,288,168,0,0,0,0,0,0,0,0,916,9000,949,700,5015,10,507,600,519,300,715,50,10012,10,0,0,0,0,4011,30
1051,THIEF_BUG,Thief Bug,Thief Bug,99,2079,0,247,82,1,297,396,82,0,33,99,99,0,181,0,10,12,0,4,27,0x118B,150,1288,288,768,0,0,0,0,0,0,0,0,955,2500,2304,80,507,350,909,2000,2303,120,1002,250,0,0,0,0,0,0,4016,30
1052,ROCKER,Rocker,Rocker,99,2178,0,110,220,1,264,319,55,110,77,99,198,110,154,165,10,12,1,4,22,0x181,200,1864,864,540,0,0,0,0,0,0,0,0,940,9000,1916,10,2298,4,1402,80,520,10,752,10,703,10,0,0,0,0,4021,25
1053,THIEF_BUG_FEMALE,Thief Bug Female,Thief Bug Female,99,1683,0,198,148,1,326,396,49,49,79,148,99,49,227,49,10,12,1,4,27,0x118B,200,988,288,768,0,0,0,0,0,0,0,0,955,3500,910,250,1108,15,928,200,507,400,716,50,1002,300,0,0,0,0,4026,25
1054,THIEF_BUG_MALE,Thief Bug Male,Thief Bug Male,99,3037,0,573,416,1,396,458,78,26,62,151,83,26,187,0,10,12,1,4,27,0x318D,300,988,288,768,0,0,0,0,0,0,0,0,1011,40,928,5500,955,1500,1152,10,508,90,729,5,1116,50,0,0,0,0,4050,20
1055,MUKA,Muka,Muka,99,3552,0,1397,1164,1,232,285,29,29,87,87,174,29,116,58,10,12,2,3,22,0x81,300,1960,960,384,0,0,0,0,0,0,0,0,993,70,952,9000,713,2000,511,400,507,1000,1451,50,1002,250,0,0,0,0,4036,20
1056,SMOKIE,Smokie,Smokie,99,3525,0,550,550,1,335,396,0,55,33,99,198,137,143,192,10,12,0,2,22,0x91,200,1576,576,420,0,0,0,0,0,0,0,0,945,5500,919,5500,516,800,2213,1,754,2,912,5,729,2,0,0,0,0,4044,30
1057,YOYO,Yoyo,Yoyo,99,4143,0,754,1037,1,334,386,0,0,14,113,141,165,150,259,10,12,0,2,22,0x108B,200,1054,54,384,0,0,0,0,0,0,0,0,942,9000,513,1500,508,200,7182,900,753,10,756,30,578,1000,0,0,0,0,4051,30
1058,METALLER,Metaller,Metaller,99,4167,0,1575,1575,1,589,715,67,135,94,99,99,90,220,225,10,12,1,4,23,0x118B,200,1708,1008,540,0,0,0,0,0,0,0,0,990,60,940,6500,911,400,757,49,707,20,935,3000,1914,10,0,0,0,0,4057,30
1060,BIGFOOT,Bigfoot,Bigfoot,99,6411,0,1584,1584,1,784,871,39,0,130,99,217,59,79,99,10,12,2,2,22,0x91,300,1260,192,192,0,0,0,0,0,0,0,0,948,9000,2289,5,919,5000,740,80,516,1500,518,450,756,43,0,0,0,0,4074,20
1061,NIGHTMARE,Nightmare,Nightmare,99,8964,0,10910,6465,1,903,1068,0,80,42,149,50,30,129,20,10,12,2,6,68,0x3395,150,1816,816,432,0,0,0,0,0,0,0,0,944,6000,510,500,2608,2,603,30,505,100,1261,1,756,100,0,0,0,0,4127,12
1062,SANTA_PORING,Santa Poring,Santa Poring,99,2277,0,495,660,1,396,528,0,0,33,462,99,330,396,2970,10,12,1,3,26,0x81,400,1672,672,480,0,0,0,0,0,0,0,0,529,2000,530,1000,507,1000,512,1000,2236,100,741,10,0,0,0,0,0,0,4005,30
1063,LUNATIC,Lunatic,Lunatic,99,1980,0,99,165,1,297,396,0,660,66,99,99,330,264,1980,10,12,0,2,60,0x81,200,1456,456,336,0,0,0,0,0,0,0,0,705,6500,949,1000,2262,4,512,2000,507,600,515,1100,622,20,0,0,0,0,4006,25
1064,MEGALODON,Megalodon,Megalodon,99,6798,0,742,825,1,639,775,0,61,28,49,99,0,107,20,10,12,1,1,29,0x81,200,2492,792,432,0,0,0,0,0,0,0,0,959,5500,932,1500,510,80,717,120,719,10,603,2,624,20,0,0,0,0,4067,20
1065,STROUF,Strouf,Strouf,99,24729,0,17737,18562,1,412,2578,10,103,39,82,92,189,88,134,10,12,2,5,61,0x3885,150,1872,672,384,0,0,0,0,0,0,0,0,951,5335,756,80,2241,2,1461,2,949,3000,720,20,956,1500,0,0,0,0,4111,20
1066,VADON,Vadon,Vadon,99,5299,0,781,833,1,385,442,104,0,104,99,83,52,187,78,10,12,0,5,21,0x91,300,1632,432,540,0,0,0,0,0,0,0,0,991,40,960,9000,910,3000,2313,5,943,100,757,40,717,50,0,0,0,0,4049,20
1067,CORNUTUS,Cornutus,Cornutus,99,6973,0,860,1033,1,469,563,129,0,86,99,99,21,154,51,10,12,0,5,21,0x91,200,1248,48,480,0,0,0,0,0,0,0,0,991,45,961,5500,911,800,757,53,2106,5,943,1000,717,100,0,0,0,0,4061,30
1068,HYDRA,Hydra,Hydra,99,4667,0,707,707,7,155,198,0,282,77,99,99,0,282,14,10,12,0,3,41,0x84,1000,800,432,600,0,0,0,0,0,0,0,0,1011,25,962,5500,938,1500,971,20,525,5,517,700,0,0,0,0,0,0,4035,1
1069,SWORDFISH,Swordfish,Swordfish,99,14186,0,6930,7590,1,554,656,16,66,99,99,99,135,204,99,10,12,2,5,41,0x3885,200,1968,768,384,0,0,0,0,0,0,0,0,995,10,963,9000,756,40,2257,2,757,50,1117,25,956,600,0,0,0,0,4089,10
1070,KUKRE,Kukre,Kukre,99,4563,0,450,270,1,252,333,135,0,99,99,99,45,144,18,10,12,0,5,21,0x83,150,1776,576,288,0,0,0,0,0,0,0,0,991,30,955,5500,910,400,528,500,507,650,928,450,623,20,0,0,0,0,4027,30
1071,PIRATE_SKELETON,Pirate Skeleton,Pirate Skeleton,99,6636,0,2178,1584,1,574,704,39,59,99,51,99,19,99,39,10,12,1,1,29,0x3885,200,1754,554,288,0,0,0,0,0,0,0,0,932,3000,2287,15,7477,5,2211,250,1104,250,756,43,628,20,0,0,0,0,4073,30
1072,KAHO,Kaho,Kaho,99,13874,0,13695,12375,1,181,1254,8,82,11,90,70,145,132,75,10,12,1,6,83,0x3985,150,1700,1000,500,0,0,0,0,0,0,0,0,994,30,1003,150,7097,3000,690,100,757,100,716,300,970,5,0,0,0,0,4065,20
1073,CRAB,Crab,Crab,99,12132,0,1089,1386,1,351,400,173,0,89,99,74,0,178,74,7,12,0,5,21,0x81,200,992,792,360,0,0,0,0,0,0,0,0,964,5500,960,1500,7049,700,1001,13,0,0,0,0,757,37,0,0,0,0,4153,30
1074,SHELLFISH,Shellfish,Shellfish,99,6072,0,594,990,1,231,277,231,0,46,79,52,0,211,33,10,12,0,5,21,0x91,200,864,864,384,0,0,0,0,0,0,0,0,965,5500,966,1000,7049,500,1056,1000,1001,10,0,0,757,18,0,0,0,0,4273,25
1075,TURTLE,Turtle,Turtle,99,2541,0,330,330,1,33,66,1155,0,99,33,165,165,33,330,7,12,0,5,22,0x81,200,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,SKELETON,Skeleton,Skeleton,99,2316,0,148,198,1,386,465,99,99,99,49,99,0,118,0,10,12,1,1,29,0x91,200,2228,528,576,0,0,0,0,0,0,0,0,1010,70,932,800,1505,80,909,3000,507,850,2609,30,0,0,0,0,0,0,4025,30
1077,POISON_SPORE,Poison Spore,Poison Spore,99,3465,0,781,625,1,463,526,0,0,57,99,130,0,125,0,10,12,1,3,25,0x3885,200,1672,672,288,0,0,0,0,0,0,0,0,7033,9000,2221,20,511,550,510,60,972,50,921,1200,912,5,0,0,0,0,4048,25
1078,RED_PLANT,Red Plant,Red Plant,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,507,5500,712,1000,711,1000,905,500,906,300,914,500,708,50,2269,2,0,0,0,0
1079,BLUE_PLANT,Blue Plant,Blue Plant,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,510,5500,712,1000,711,1000,905,500,906,300,522,50,514,1000,2270,2,0,0,0,0
1080,GREEN_PLANT,Green Plant,Green Plant,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,511,7000,712,1000,621,20,905,3000,906,1500,704,50,521,50,2270,2,0,0,0,0
1081,YELLOW_PLANT,Yellow Plant,Yellow Plant,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,508,5500,712,1000,711,1000,905,500,906,300,707,5,914,500,2269,2,0,0,0,0
1082,WHITE_PLANT,White Plant,White Plant,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,509,5500,712,1000,631,20,905,3000,906,1500,521,50,703,50,2269,2,0,0,0,0
1083,SHINING_PLANT,Shining Plant,Shining Plant,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,8910,7,12,0,3,26,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,510,5500,508,1000,509,1000,710,5,608,20,518,500,607,50,714,1,0,0,0,0
1084,BLACK_MUSHROOM,Black Mushroom,Black Mushroom,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,970,50,971,50,630,20,949,2000,991,800,921,5500,921,5500,7033,5500,0,0,0,0
1085,RED_MUSHROOM,Red Mushroom,Red Mushroom,99,990,0,0,0,1,99,198,9801,9801,0,0,0,0,0,0,7,12,0,3,22,0x40,2000,1,1,1,0,0,0,0,0,0,0,0,970,50,972,50,630,20,949,2000,990,1000,921,5500,921,5500,7033,5500,0,0,0,0
1094,AMBERNITE,Ambernite,Ambernite,99,3769,0,228,304,1,297,350,228,0,30,99,99,38,137,38,10,12,2,4,21,0x191,400,2048,648,648,0,0,0,0,0,0,0,0,991,50,946,9000,910,1200,935,3000,943,2,757,14,1002,150,0,0,0,0,4032,30
1095,ANDRE,Andre,Andre,99,4006,0,582,931,1,349,413,58,0,133,99,139,116,151,116,10,12,0,4,22,0x118B,300,1288,288,384,0,0,0,0,0,0,0,0,955,9000,910,1000,938,500,993,50,1001,4,1002,350,757,28,0,0,0,0,4043,20
1097,ANT_EGG,Ant Egg,Ant Egg,99,10395,0,495,495,0,24,49,495,495,24,24,24,0,24,495,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,0,1010,100,935,2000,909,2000,938,650,713,2000,1002,200,0,0,0,0,0,0,4013,30
1098,ANUBIS,Anubis,Anubis,99,50160,0,39600,39600,1,699,2240,33,40,105,85,13,108,101,43,10,12,2,7,49,0x3695,150,1250,768,360,0,0,0,0,0,0,0,0,930,3000,1045,4365,7054,500,757,20,724,50,1625,3,0,0,0,0,0,0,4138,10
1099,ARGIOPE,Argiope,Argiope,99,10580,0,7002,6278,1,953,1159,72,0,50,99,74,24,135,72,10,12,2,4,25,0x3795,300,1792,792,336,0,0,0,0,0,0,0,0,1042,5335,912,1200,757,105,2406,5,511,1500,719,10,0,0,0,0,0,0,4114,8
1100,ARGOS,Argos,Argos,99,4423,0,1980,1584,1,625,756,59,0,31,99,99,19,126,59,10,12,2,4,25,0x3195,300,1468,468,768,0,0,0,0,0,0,0,0,1025,9000,911,1200,1042,500,757,61,511,670,508,250,10017,15,0,0,0,0,4075,25
1101,BAPHOMET_JR,Baphomet Jr,Baphomet Jr,99,16984,0,12672,14058,1,964,1168,29,49,122,148,108,1,184,89,10,12,0,6,27,0x3795,100,868,480,120,0,0,0,0,0,0,0,0,923,500,756,100,1464,2,607,50,610,100,508,1300,2405,50,0,0,0,0,4129,20
1102,BATHORY,Bathory,Bathory,99,12183,0,6975,7875,1,445,895,0,135,76,171,53,191,146,33,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,0,1001,200,1061,4850,2252,3,1611,5,1000,30,1006,15,637,20,0,0,0,0,4119,10
1103,CARAMEL,Caramel,Caramel,99,6129,0,1291,1205,1,387,482,21,21,150,99,198,21,163,43,10,12,0,2,22,0x91,200,1604,840,756,0,0,0,0,0,0,0,0,1027,9000,2310,5,919,5500,1455,10,1405,15,1408,20,0,0,0,0,0,0,4063,30
1104,COCO,Coco,Coco,99,4757,0,757,815,1,326,390,0,0,139,99,198,116,139,58,10,12,0,2,22,0x91,150,1864,864,1008,0,0,0,0,0,0,0,0,1026,9000,2502,20,914,3000,919,2500,516,500,2402,25,578,600,0,0,0,0,4041,25
//change this monsters card (Deniro).
1105,DENIRO,Deniro,Deniro,99,3960,0,521,1042,1,354,411,78,0,114,99,156,104,224,52,10,12,0,4,22,0x49B,150,1288,288,576,0,0,0,0,0,0,0,0,955,9000,910,3000,938,1200,990,50,1001,8,1002,450,757,34,0,0,0,0,4043,10
1106,DESERT_WOLF,Desert Wolf,Desert Wolf,99,6292,0,1466,1393,1,619,762,0,36,205,99,165,55,205,36,10,12,1,2,23,0x308D,200,1120,420,288,0,0,0,0,0,0,0,0,1253,15,7030,5500,2311,4,517,1200,920,2000,756,53,1217,140,0,0,0,0,4082,25
1107,BABY_DESERT_WOLF,Desert Wolf Baby,Baby Desert Wolf,99,1804,0,132,165,1,330,396,0,0,143,99,99,55,231,440,10,12,0,2,23,0x1089,300,1600,900,240,0,0,0,0,0,0,0,0,1010,60,919,5500,2306,80,517,600,2301,200,13011,5,582,1000,0,0,0,0,4023,25
1108,DEVIACE,Deviace,Deviace,99,42317,0,105319,105319,1,1082,2156,21,42,80,99,130,101,130,52,10,12,1,5,81,0x91,400,1680,480,384,0,0,0,0,0,0,0,0,995,25,1053,9000,1054,1000,5011,2,971,200,1256,3,756,100,0,0,0,0,4125,20
1109,DEVIRUCHI,Deviruchi,Deviruchi,99,14346,0,8178,8823,1,1022,1205,21,53,107,148,86,118,150,64,10,12,0,6,27,0x3795,150,980,600,384,0,0,0,0,0,0,0,0,1038,5335,1039,400,756,20,1458,2,1009,5,912,1500,756,100,0,0,0,0,4122,15
1110,DOKEBI,Dokebi,Dokebi,99,8091,0,2280,2430,1,591,747,0,30,150,150,120,105,207,120,10,12,0,6,27,0x191,250,1156,456,384,0,0,0,0,0,0,0,0,1021,9000,757,100,1517,2,1613,1,969,1,1501,300,1005,5,0,0,0,0,4098,6
